n	radius_squared	x	y
5408	200023371053246290005625/98	1/14	1/14
5409	5021455968731987483270820625/8978	41/134	17/134
5410	4652908741669089319361035625/8978	11/134	11/134
5411	6311371263452131056955068125/8978	63/134	37/134
5412	7077040077226569763373125/144	1/2	5/12
5413	4617043407491827417504043125/8978	61/134	31/134
5414	298060657442879758786250125/1458	23/54	23/54
5415	4617043407491827417504043125/8978	59/134	53/134
5416	291842804290892825193640625/1024	1/2	7/32
5417	4278177836299766689613838125/8978	55/134	5/134
5418	14886187748648991571233125/144	1/6	1/12
5419	3403805723771347220203710625/8978	21/134	7/134
5420	3403805723771347220203710625/8978	53/134	19/134
5421	99967464321510852975013625/1058	9/46	3/46
5422	4126737912890925390866445625/8978	65/134	23/134
5423	3403805723771347220203710625/8978	37/134	27/134
5424	176156029814965894208125/98	3/14	3/14
5425	504530841315864459432029525/2738	35/74	15/74
5426	3403805723771347220203710625/8978	45/134	41/134
5427	1971680118181868613975625/98	1/14	1/14
5428	1927560570440944165081974125/4418	31/94	31/94
5429	862762151890957634334409625/2116	21/46	6/23
5430	514987439063343515586061225/2738	25/74	25/74
5431	6311371263452131056955068125/8978	41/134	21/134
5432	227928738044555109660073625/1458	5/54	1/18
5433	7530996623113886836491573125/8978	35/134	29/134
5434	26983144673272780878855125/484	9/22	4/11
5435	965268546175031808710775125/2178	5/22	13/66
5436	155979929542646920401094625/1458	1/2	5/54
5437	514987439063343515586061225/2738	31/74	17/74
5438	556456062462215278949412125/2116	21/46	0
5439	406381341973884076042953125/722	9/38	5/38
5440	55455679374884741109625/242	1/2	1/22
5441	51366720707971489237015625/722	11/38	5/38
5442	31023464982042186568890625/722	13/38	13/38
5443	31023464982042186568890625/722	5/38	3/38
5444	31023464982042186568890625/722	17/38	7/38
5445	4174359298505344317919225/36	1/6	0
5446	51366720707971489237015625/722	15/38	15/38
5447	646086569167538545357371125/2116	7/46	2/23
5448	33285777005716058164427125/484	5/11	7/22
5449	637360691910078608398590625/2738	25/74	17/74
5450	171533998734562092836962625/1458	1/2	19/54
5451	222202702133929943273173625/2738	25/74	3/74
5452	23627727719083419526044125/484	5/11	9/22
5453	112737968877358665240395125/1458	23/54	1/54
5454	617508771968246200875625/98	1/2	5/14
5455	422010302404230379337473625/2116	17/46	8/23
5456	27259886467555737958625/242	5/22	5/22
5457	65818120558457949070982125/1458	17/54	13/54
5458	50331503956467843407221625/1458	1/2	25/54
5459	50331503956467843407221625/1458	7/54	1/18
5460	30498684859740578112125/242	9/22	7/22
5461	172465165832725689971125/242	9/22	3/22
5462	62250740330155426557625/242	7/22	3/22
5463	617508771968246200875625/64	3/8	0
5464	27259886467555737958625/242	7/22	1/22
5465	65818120558457949070982125/1458	5/54	1/54
5466	65818120558457949070982125/1458	11/54	11/54
5467	86211387965038979301478625/1458	25/54	5/18
5468	112737968877358665240395125/1458	19/54	13/54
5469	3747297431795407195200625/64	1/8	0
5470	23627727719083419526044125/484	1/11	1/22
5471	171533998734562092836962625/1458	7/18	1/54
5472	34262426110597578902125/242	1/2	5/22
5473	556456062462215278949412125/2116	8/23	1/46
5474	222202702133929943273173625/2738	33/74	27/74
5475	33285777005716058164427125/484	2/11	1/22
5476	826244908015300582648477625/1936	19/44	0
5477	326768679608720504813490625/2738	19/74	7/74
5478	119278769650259409718484125/1458	25/54	25/54
5479	932924271174604543871791625/2178	7/22	5/66
5480	21950019241988738849638625/484	4/11	5/22
5481	617508771968246200875625/98	3/14	3/14
5482	326768679608720504813490625/2738	1/2	15/74
5483	6050817424114944091768860625/6962	43/118	5/118
5484	239957759335390935298143125/1682	1/2	23/58
5485	175539568909782630520118125/1682	17/58	5/58
5486	175539568909782630520118125/1682	1/2	13/58
5487	175539568909782630520118125/1682	9/58	1/58
5488	1953319969738991140625/2	1/2	1/2
5489	965268546175031808710775125/2178	31/66	5/22
5490	4174359298505344317919225/36	1/2	1/3
5491	504530841315864459432029525/2738	33/74	19/74
5492	30122567765900368141870825/722	1/2	17/38
5493	34424715711556843184510467625/10082	59/142	51/142
5494	2064428776626099963786019625/4418	29/94	21/94
5495	862762151890957634334409625/2116	11/46	1/23
5496	21950019241988738849638625/484	1/2	5/11
5497	953137611940230131269785125/2116	11/23	9/46
5498	1948479713161803219619853125/3362	1/2	17/82
5499	12939757780386850266423383125/7442	57/122	5/122
5500	16476354582314072265625/2	1/2	1/2
5501	305784514201098078142890725/1444	6/19	5/38
5502	99967464321510852975013625/1058	15/46	7/46
5503	1699074309877092407508511925/3362	39/82	33/82
5504	107795871144438878786125/242	9/22	9/22
5505	80049475665182746277568325/722	3/38	1/38
5506	298060657442879758786250125/1458	17/54	11/54
5507	1172574542668998371655371125/2178	31/66	19/66
5508	8580331373443603515625/2	1/2	1/2
5509	1044182002518401227266657625/3362	25/82	15/82
5510	291922722947513491761885425/1444	5/19	5/38
5511	764520377768044519959715625/1444	9/19	3/38
5512	7113455625743401564915025/722	13/38	13/38
5513	1574988948341877374750146625/3362	27/82	11/82
5514	136152228950853888808148425/1444	13/38	0
5515	468147973068937765652390225/1444	15/38	4/19
5516	37489855873485191132568625/484	9/22	4/11
5517	233211243648492304592175025/1444	9/19	7/38
5518	4826267763597296553117425/722	1/2	17/38
5519	883182557852873791360076125/2116	6/23	3/46
5520	279641511316188421830625/36	1/2	1/3
5521	165069516515637015634657825/1444	15/38	6/19
5522	156137877237217762394665625/1444	6/19	1/38
5523	23937721293457146198789025/722	9/38	3/38
5524	2248294265131334173366925/722	1/2	1/38
5525	150610872733245452221403125/1444	5/38	2/19
5526	1701747592944711501388225/722	15/38	7/38
5527	136152228950853888808148425/1444	9/19	15/38
5528	1204886981865963617771225/722	1/2	17/38
5529	1204886981865963617771225/722	13/38	5/38
5530	1249103017897742099157325/722	9/38	7/38
5531	1204886981865963617771225/722	15/38	11/38
5532	2000775630437976282721025/722	1/2	7/38
5533	367624668005395085330046625/1444	7/19	7/38
5534	1701747592944711501388225/722	17/38	17/38
5535	150610872733245452221403125/1444	15/38	7/19
5536	3980924707984839407888225/722	1/2	11/38
5537	156137877237217762394665625/1444	9/19	7/38
5538	23937721293457146198789025/722	11/38	11/38
5539	4826267763597296553117425/722	15/38	11/38
5540	136152228950853888808148425/1444	7/19	7/38
5541	281589175232557261965004525/1444	6/19	5/38
5542	155394969291853504129476625/1058	7/46	7/46
5543	741206913704771855624518625/3362	39/82	17/82
5544	423892487536298828125/2	1/2	1/2
5545	1699074309877092407508511925/3362	17/82	5/82
5546	281589175232557261965004525/1444	13/38	0
5547	53761767495141459495640925/722	9/38	3/38
5548	935603763099236696948738125/3698	15/86	15/86
5549	935603763099236696948738125/3698	9/86	5/86
5550	689751679365130703589945625/3698	1/2	39/86
5551	9792251882184446542257955825/6962	45/118	7/118
5552	191195265154471705447425625/484	2/11	3/22
5553	766166705385996052138755625/1682	25/58	23/58
5554	291922722947513491761885425/1444	7/38	0
5555	386136649319634799406716025/1444	4/19	7/38
5556	75737380485856216661742325/722	1/2	1/38
5557	522077237972502245258688125/3698	29/86	9/86
5558	1828791149876355718692608125/3698	35/86	25/86
5559	704442307080083918167485625/3698	21/86	9/86
5560	30122567765900368141870825/722	15/38	11/38
5561	1731595813141000008547905625/3698	31/86	27/86
5562	1334316063591409019901885625/3698	31/86	17/86
5563	2254678586078943174175000625/3698	21/86	19/86
5564	273700514215828783491825625/3698	23/86	13/86
5565	2251526177564424592179083125/3698	19/86	7/86
5566	288395843838155161128970625/3698	37/86	35/86
5567	689751679365130703589945625/3698	31/86	1/86
5568	3576763466155174798140625/98	1/14	1/14
5569	3251477705290451934631758125/3698	17/86	3/86
5570	562893510368402592464320625/3698	23/86	15/86
5571	425455254771139792160560625/3698	37/86	13/86
5572	200223866104196895306100625/3698	9/86	9/86
5573	278187141401406305867768125/3698	31/86	29/86
5574	242749288993583846521555625/3698	29/86	29/86
5575	200223866104196895306100625/3698	37/86	13/86
5576	33604945542305034979081325/722	1/2	5/38
5577	357916057051468409181618125/3698	23/86	15/86
5578	295379762866587499015930625/3698	11/86	3/86
5579	526811329648656054945938125/3698	39/86	17/86
5580	357916057051468409181618125/3698	17/86	11/86
5581	200223866104196895306100625/3698	25/86	15/86
5582	317441377914686568528188125/3698	39/86	19/86
5583	261831209520872863092593125/3698	9/86	5/86
5584	242749288993583846521555625/3698	41/86	1/86
5585	242749288993583846521555625/3698	19/86	17/86
5586	278187141401406305867768125/3698	33/86	5/86
5587	200223866104196895306100625/3698	27/86	11/86
5588	242749288993583846521555625/3698	15/86	9/86
5589	261831209520872863092593125/3698	33/86	7/86
5590	261831209520872863092593125/3698	15/86	15/86
5591	446653239770900766452070625/3698	33/86	15/86
5592	311239078993652599634235625/3698	41/86	7/86
5593	200223866104196895306100625/3698	29/86	3/86
5594	357916057051468409181618125/3698	1/2	25/86
5595	242749288993583846521555625/3698	23/86	11/86
5596	295379762866587499015930625/3698	1/2	1/86
5597	425455254771139792160560625/3698	29/86	3/86
5598	200223866104196895306100625/3698	39/86	19/86
5599	562893510368402592464320625/3698	19/86	7/86
5600	1639731347828640625/2	1/2	1/2
5601	28780494108640343618453125/242	9/22	3/22
5602	273700514215828783491825625/3698	41/86	7/86
5603	461943785262885700569413125/3698	41/86	31/86
5604	23606472695851068361203125/242	1/2	5/22
5605	855731930077148920726945625/3698	27/86	3/86
5606	288395843838155161128970625/3698	1/2	33/86
5607	1731595813141000008547905625/3698	41/86	3/86
5608	468813752072657223208770625/3698	1/2	31/86
5609	522077237972502245258688125/3698	23/86	7/86
5610	273700514215828783491825625/3698	31/86	9/86
5611	689751679365130703589945625/3698	29/86	11/86
5612	1262416411697972170181335625/3698	1/2	9/86
5613	778993771229666537630580625/3698	15/86	11/86
5614	2188553343294655204337055625/3698	1/2	39/86
5615	2230489750024578693740272625/1444	6/19	3/38
5616	15212695624267578125/2	1/2	1/2
5617	3440991463532627721175883125/3698	11/86	7/86
5618	778993771229666537630580625/3698	1/86	1/86
5619	704442307080083918167485625/3698	29/86	5/86
5620	1498659028873124568964840625/1444	15/38	0
5621	5531549726531382436637958125/3698	31/86	17/86
5622	522077237972502245258688125/3698	17/86	17/86
5623	11946714375340110286296134525/5618	27/106	17/106
5624	222110846760360452986320125/324	1/9	1/18
5625	2426678627864254019205625/18	1/6	1/6
5626	704442307080083918167485625/3698	1/2	7/86
5627	20702635258903452120962522125/3698	39/86	7/86
5628	11800381183299601572265625/242	1/2	1/22
5629	11507856426672589186857140825/5618	23/106	13/106
5630	3434223311210675674173705625/3698	17/86	17/86
5631	17619747246296665361328125/242	7/22	3/22
5632	306959868642578125/2	1/2	1/2
5633	5200572803852563650759540125/3698	19/86	15/86
5634	11800381183299601572265625/242	5/22	3/22
5635	776232605890793107280095625/3698	25/86	21/86
5636	846871498608790626825953125/722	5/38	5/38
5637	978500992289796337197265625/1058	21/46	1/46
5638	2453100379175737571112990625/3698	25/86	25/86
5639	4584066796364105115814460725/3698	37/86	29/86
5640	1111504257359578022078125/36	1/6	0
5641	2209277416766103459181810625/3698	33/86	15/86
5642	2453100379175737571112990625/3698	37/86	15/86
5643	6850261189168083617684654225/3698	33/86	9/86
5644	584087793903827877781203125/722	13/38	1/38
5645	584087793903827877781203125/722	11/38	7/38
5646	584087793903827877781203125/722	3/38	3/38
5647	2213773512914690003199528125/3698	27/86	21/86
5648	2550745740610244978821683325/3698	7/86	3/86
5649	2453100379175737571112990625/3698	21/86	11/86
5650	1340287538204277272395809725/3698	39/86	39/86
5651	1340287538204277272395809725/3698	17/86	1/86
5652	1441985199812773912765625/98	1/2	5/14
5653	1292843731542178961868524425/3698	17/86	3/86
5654	1292843731542178961868524425/3698	1/2	13/86
5655	1432610621438630741529986525/3698	41/86	9/86
5656	7814208257060292309795625/36	1/2	1/3
5657	1292843731542178961868524425/3698	25/86	19/86
5658	1292843731542178961868524425/3698	39/86	29/86
5659	1340287538204277272395809725/3698	13/86	11/86
5660	1155947967020753300265625/36	1/6	0
5661	3893383159873971685280549125/5618	51/106	17/106
5662	2405466028711944289631931625/5618	17/106	7/106
5663	3200649723501940863699255125/5618	27/106	7/106
5664	1330430679023885873890625/98	1/14	1/14
5665	2756628952611498200527104125/5618	7/106	1/106
5666	2534618567166276868941028625/5618	45/106	29/106
5667	76151596559098894244328125/196	1/7	1/14
5668	4612794462276049331140625/98	5/14	5/14
5669	81505236844463303454578125/256	3/8	3/16
5670	249607962577942515625/4	1/2	0
5671	1759703336440281393086446625/5618	31/106	27/106
5672	4612794462276049331140625/98	1/2	1/14
5673	1759703336440281393086446625/5618	47/106	45/106
5674	1759703336440281393086446625/5618	41/106	3/106
5675	914536037070520954235973125/2738	31/74	21/74
5676	1330430679023885873890625/98	1/2	3/14
5677	2756628952611498200527104125/5618	39/106	15/106
5678	2405466028711944289631931625/5618	51/106	49/106
5679	1149462725492306153489250625/2738	33/74	31/74
5680	1155947967020753300265625/36	1/2	1/3
5681	2534618567166276868941028625/5618	43/106	13/106
5682	582604395112538735330168125/1458	5/54	5/54
5683	891951861543975231965655625/1458	19/54	17/54
5684	7814208257060292309795625/36	1/6	0
5685	299449852846099781475495625/1458	23/54	5/54
5686	299449852846099781475495625/1458	13/54	13/54
5687	406184453860551188734088125/1458	7/54	1/54
5688	1441985199812773912765625/98	3/14	3/14
5689	406184453860551188734088125/1458	19/54	11/54
5690	299449852846099781475495625/1458	17/54	7/54
5691	299449852846099781475495625/1458	11/54	1/54
5692	421090305378369580981210625/1458	1/2	13/54
5693	1240509278006548225052755625/2738	35/74	31/74
5694	582604395112538735330168125/1458	7/54	1/54
5695	914536037070520954235973125/2738	27/74	9/74
5696	9354321833710219649505625/196	1/2	1/7
5697	769718215440653365655185625/1458	23/54	1/6
5698	933198190401500098183720625/1458	1/2	1/54
5699	2887178227064830314745780625/2738	33/74	1/74
5700	1111504257359578022078125/36	1/2	1/3
5701	914536037070520954235973125/2738	13/74	7/74
5702	472918673506740648916015625/722	1/2	3/38
5703	472918673506740648916015625/722	13/38	7/38
5704	79540416996405749480890625/722	1/2	3/38
5705	1619316102335876551995805625/2738	19/74	5/74
5706	372670683000036486939648125/484	5/11	3/22
5707	1407579624827076253003953125/1444	3/19	5/38
5708	1092015410971817871625328125/1444	15/38	0
5709	864775209844734383888265625/1444	17/38	8/19
5710	659534060091890001674703125/1444	13/38	0
5711	54979340827629862144420356125/8978	25/134	7/134
5712	1314973624056849460575625/144	5/12	0
5713	22429383534793167433717585525/5618	35/106	33/106
5714	789220945712291309487765625/1444	17/38	0
5715	2231594041476483168114670625/1458	5/18	7/54
5716	153434820669510394437158125/324	1/3	1/18
5717	446675986274187156537480625/1058	21/46	5/46
5718	446675986274187156537480625/1058	7/46	7/46
5719	1323947887638398658519203125/1444	9/38	4/19
5720	14280112488084748059828125/722	7/38	7/38
5721	10160012376416852003289828125/6962	17/118	3/118
5722	385045896354224798665578125/1444	17/38	8/19
5723	589495044860892833355265625/1444	9/38	4/19
5724	2961481357343503763868125/162	1/2	7/18
5725	13333364698819460895640625/722	13/38	3/38
5726	7705244285470498499139265625/6962	15/118	1/118
5727	507715385458225619479390625/1444	8/19	7/38
5728	855872698961867543425625/256	1/2	5/16
5729	466825555756892012541453125/1444	11/38	3/19
5730	4812634595431876417953125/722	1/2	9/38
5731	6068732224839596163038890625/6962	25/118	5/118
5732	5658302122279344690953125/722	11/38	11/38
5733	3407485808444467244828125/722	11/38	9/38
5734	3532531159213071547390625/722	9/38	9/38
5735	3407485808444467244828125/722	7/38	1/38
5736	3407485808444467244828125/722	5/38	5/38
5737	483956768812190801992515625/1444	8/19	7/38
5738	4812634595431876417953125/722	17/38	1/38
5739	466825555756892012541453125/1444	13/38	4/19
5740	6358298261118026508390625/722	7/38	7/38
5741	7705244285470498499139265625/6962	39/118	11/118
5742	115469942713914195947016425/1058	1/2	3/46
5743	466825555756892012541453125/1444	9/19	17/38
5744	979388704530224193668125/256	3/8	5/16
5745	9506854144222371461994828125/6962	47/118	21/118
5746	13333364698819460895640625/722	1/2	11/38
5747	385045896354224798665578125/1444	3/38	1/19
5748	32702048752128371213755625/484	5/11	7/22
5749	622607462138837604496900625/1458	23/54	7/18
5750	483956768812190801992515625/1444	1/38	0
5751	2609622186173978564200625/162	5/18	1/6
5752	3526372166396111214788125/256	5/16	1/8
5753	4610007737021195795856220625/2116	6/23	9/46
5754	44988259166777506748845625/1058	1/46	1/46
5755	406305878474430478059693125/1458	17/54	5/18
5756	75313564314422685390368125/1922	11/62	7/62
5757	41686368585729616345260625/1058	21/46	19/46
5758	72628827742147475900505625/1058	1/2	3/46
5759	72628827742147475900505625/1058	11/46	7/46
5760	4341640382080625/2	1/2	1/2
5761	72628827742147475900505625/1058	13/46	1/46
